event_id,week,market,player,selection,line,odds,model_probability,edge,outcome,actual,profit
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,rush_yards,Deebo Samuel Sr.,over,5.5,-106.0,0.699,0.18443689320388346,won,18.0,0.9433962264150944
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,sacks,Maxx Crosby,over,0.5,-106.0,0.73875,0.22418689320388352,won,1.0,0.9433962264150944
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,rush_attempts,Jacory Croskey-Merritt,under,12.5,-106.0,0.89775,0.38318689320388355,won,8.0,0.9433962264150944
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_longest,Jaylin Lane,under,11.5,-106.0,0.73675,0.22218689320388352,won,-2.0,0.9433962264150944
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,rush_yards,Deebo Samuel Sr.,over,4.5,-108.0,0.73625,0.2170192307692307,won,18.0,0.9259259259259259
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_yards,Dont'e Thornton Jr.,under,25.5,-109.0,0.7005,0.17896889952153117,lost,29.0,-1.0
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_yards,Michael Mayer,over,14.5,-110.0,0.5945,0.07069047619047619,lost,0.0,-1.0
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_yards,Jaylin Lane,under,17.5,-110.0,0.7865,0.26269047619047614,won,-2.0,0.9090909090909091
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,rush_yards,Jacory Croskey-Merritt,under,50.5,-110.0,0.7675,0.24369047619047612,won,26.0,0.9090909090909091
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,rush_longest,Jacory Croskey-Merritt,under,13.5,-110.0,0.6085,0.0846904761904762,won,9.0,0.9090909090909091
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,rush_yards,Deebo Samuel Sr.,over,8.5,-110.0,0.586,0.06219047619047613,won,18.0,0.9090909090909091
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,rush_yards,Jacory Croskey-Merritt,under,51.5,-110.0,0.77475,0.2509404761904762,won,26.0,0.9090909090909091
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_yards,Terry McLaurin,over,45.5,-110.0,0.621,0.09719047619047616,won,74.0,0.9090909090909091
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,pass_attempts,Geno Smith,under,35.5,-110.0,0.60175,0.07794047619047617,won,29.0,0.9090909090909091
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_longest,Dont'e Thornton Jr.,under,16.5,-110.0,0.671,0.1471904761904762,lost,20.0,-1.0
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,rush_yards,Jacory Croskey-Merritt,under,49.5,-110.0,0.75725,0.23344047619047614,won,26.0,0.9090909090909091
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,tackles_assists,Jeremy Chinn,under,7.5,-110.0,0.7555000000000001,0.23169047619047622,won,5.0,0.9090909090909091
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,pass_yards,Marcus Mariota,under,209.5,-110.0,0.8045,0.28069047619047616,won,207.0,0.9090909090909091
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,pass_yards,Marcus Mariota,under,204.5,-111.0,0.789,0.26293364928909957,lost,207.0,-1.0
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_yards,Jaylin Lane,under,19.5,-111.0,0.82275,0.2966836492890995,won,-2.0,0.9009009009009009
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_yards,Dont'e Thornton Jr.,under,26.5,-112.0,0.7125,0.1841981132075472,lost,29.0,-1.0
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,pass_attempts,Marcus Mariota,under,29.5,-112.0,0.86225,0.33394811320754714,won,21.0,0.8928571428571429
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_yards,Terry McLaurin,over,48.5,-113.0,0.59325,0.06273356807511743,won,74.0,0.8849557522123894
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,rush_yards,Ashton Jeanty,under,62.5,-113.0,0.59975,0.06923356807511738,lost,63.0,-1.0
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_longest,Dont'e Thornton Jr.,under,17.5,-114.0,0.6915,0.15878971962616828,lost,20.0,-1.0
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_longest,Terry McLaurin,over,19.5,-114.0,0.6155,0.08278971962616832,won,56.0,0.8771929824561403
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,pass_interceptions,Marcus Mariota,over,0.5,-114.0,0.716,0.18328971962616825,lost,0.0,-1.0
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_yards,Terry McLaurin,over,47.5,-114.0,0.60075,0.06803971962616828,won,74.0,0.8771929824561403
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,pass_yards,Marcus Mariota,under,206.5,-114.0,0.79525,0.2625397196261683,lost,207.0,-1.0
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_yards,Dont'e Thornton Jr.,under,23.5,-115.0,0.671,0.13611627906976753,lost,29.0,-1.0
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_yards,Dont'e Thornton Jr.,under,27.5,-115.0,0.7244999999999999,0.1896162790697674,lost,29.0,-1.0
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_longest,Jaylin Lane,under,12.5,-115.0,0.76675,0.23186627906976753,won,-2.0,0.8695652173913043
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,pass_yards,Marcus Mariota,under,205.5,-115.0,0.79225,0.2573662790697675,lost,207.0,-1.0
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_yards,Jaylin Lane,under,18.5,-115.0,0.804,0.26911627906976754,won,-2.0,0.8695652173913043
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,rush_attempts,Ashton Jeanty,under,16.5,-116.0,0.6315,0.09446296296296286,lost,17.0,-1.0
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_yards,Terry McLaurin,over,46.5,-118.0,0.61125,0.06996559633027521,won,74.0,0.847457627118644
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,pass_completions,Marcus Mariota,under,20.5,-122.0,0.9085,0.3589504504504504,won,15.0,0.819672131147541
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,receptions,Michael Mayer,over,1.5,-125.0,0.668,0.11244444444444446,lost,0.0,-1.0
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,rush_longest,Marcus Mariota,under,13.5,-125.0,0.6527499999999999,0.09719444444444436,lost,22.0,-1.0
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,pass_attempts,Marcus Mariota,under,30.5,-127.0,0.88175,0.3222786343612335,won,21.0,0.7874015748031497
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,pass_interceptions,Geno Smith,over,0.5,-128.0,0.74875,0.18734649122807023,lost,0.0,-1.0
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,pass_attempts,Geno Smith,under,36.5,-129.0,0.6525000000000001,0.08918122270742368,won,29.0,0.7751937984496124
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_yards,Jaylin Lane,under,20.5,-130.0,0.83575,0.2705326086956522,won,-2.0,0.7692307692307693
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,rush_attempts,Jeremy McNichols,under,4.5,-130.0,0.6395,0.07428260869565217,won,4.0,0.7692307692307693
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,rush_attempts,Jacory Croskey-Merritt,under,13.5,-135.0,0.92,0.345531914893617,won,8.0,0.7407407407407407
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,tackles_assists,Devin White,under,9.5,-141.0,0.901,0.3159377593360996,won,4.0,0.7092198581560284
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,receptions,Terry McLaurin,over,3.5,-142.0,0.695,0.10822314049586768,lost,3.0,-1.0
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,tackles_assists,Will Harris,under,6.5,-143.0,0.78925,0.200772633744856,won,2.0,0.6993006993006993
03a5eed2c8ef5d1c8a48866ea4b0d63a,3,reception_yards,Terry McLaurin,over,39.5,-156.0,0.684,0.07462500000000005,won,74.0,0.6410256410256411
051233db287b02fd3e7574955879ece2,4,defensive_interceptions,Kyle Hamilton,over,0.5,600.0,0.71475,0.5718928571428572,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,defensive_interceptions,Marlon Humphrey,over,0.5,600.0,0.66775,0.524892857142857,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Marquise Brown,over,79.5,600.0,0.2035,0.06064285714285714,lost,38.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Mark Andrews,over,69.5,600.0,0.25525,0.11239285714285713,lost,30.0,-1.0
051233db287b02fd3e7574955879ece2,4,sacks,Kyle Hamilton,over,0.5,580.0,0.756,0.6089411764705882,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,pass_yards,Patrick Mahomes,over,330.5,575.0,0.21075,0.06260185185185185,lost,270.0,-1.0
051233db287b02fd3e7574955879ece2,4,rush_yards,Isiah Pacheco,over,74.5,575.0,0.21125,0.06310185185185185,lost,35.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Isaiah Likely,over,49.5,575.0,0.23975,0.09160185185185185,void,,0.0
051233db287b02fd3e7574955879ece2,4,receptions,Marquise Brown,over,6.5,558.0,0.2635,0.11152431610942251,lost,3.0,-1.0
051233db287b02fd3e7574955879ece2,4,rush_yards,Justice Hill,over,24.5,550.0,0.30075,0.14690384615384616,won,76.0,5.5
051233db287b02fd3e7574955879ece2,4,defensive_interceptions,Nate Wiggins,over,0.5,550.0,0.62925,0.4754038461538461,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,anytime_td,Tyquan Thornton,over,0.5,550.0,0.24025,0.08640384615384614,won,1.0,5.5
051233db287b02fd3e7574955879ece2,4,defensive_interceptions,Chidobe Awuzie,over,0.5,540.0,0.62925,0.473,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,rush_attempts,Isiah Pacheco,over,13.5,505.0,0.33225,0.16696074380165288,lost,7.0,-1.0
051233db287b02fd3e7574955879ece2,4,anytime_td,DeAndre Hopkins,over,0.5,500.0,0.3225,0.15583333333333335,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,pass_yards,Patrick Mahomes,over,309.5,477.0,0.2895,0.11618977469670708,lost,270.0,-1.0
051233db287b02fd3e7574955879ece2,4,sacks,Roquan Smith,over,0.5,475.0,0.56875,0.3948369565217391,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,receptions,DeAndre Hopkins,over,2.5,475.0,0.7415,0.5675869565217392,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,JuJu Smith-Schuster,over,39.5,452.0,0.39975,0.21859057971014492,lost,36.0,-1.0
051233db287b02fd3e7574955879ece2,4,pass_yards,Patrick Mahomes,over,320.5,450.0,0.247,0.06518181818181817,lost,270.0,-1.0
051233db287b02fd3e7574955879ece2,4,rush_yards,Kareem Hunt,over,49.5,450.0,0.2675,0.08568181818181819,lost,34.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,DeAndre Hopkins,over,55.5,450.0,0.40775,0.22593181818181818,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,sacks,Drue Tranquill,over,0.5,444.0,0.6415,0.45767647058823524,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,pass_interceptions,Patrick Mahomes,over,1.5,444.0,0.38525,0.20142647058823526,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,rush_attempts,Kareem Hunt,over,11.5,435.0,0.359,0.1720841121495327,won,13.0,4.35
051233db287b02fd3e7574955879ece2,4,reception_yards,Isiah Pacheco,over,24.5,425.0,0.277,0.08652380952380956,lost,13.0,-1.0
051233db287b02fd3e7574955879ece2,4,sacks,Nick Bolton,over,0.5,425.0,0.6265,0.4360238095238095,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Kareem Hunt,over,19.5,420.0,0.265,0.0726923076923077,lost,13.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,DeAndre Hopkins,over,39.5,418.0,0.5615,0.36844980694980695,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,receptions,JuJu Smith-Schuster,over,3.5,409.0,0.4135,0.21703634577603143,won,4.0,4.09
051233db287b02fd3e7574955879ece2,4,receptions,Travis Kelce,over,6.5,404.0,0.40225,0.2038373015873016,lost,5.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Travis Kelce,over,69.5,404.0,0.386,0.1875873015873016,lost,48.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Travis Kelce,over,74.5,400.0,0.33675,0.13674999999999998,lost,48.0,-1.0
051233db287b02fd3e7574955879ece2,4,sacks,Charles Omenihu,over,0.5,395.0,0.5935,0.39147979797979804,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,anytime_td,Isaiah Likely,over,0.5,390.0,0.277,0.0729183673469388,void,,0.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Marquise Brown,over,69.5,390.0,0.27575,0.07166836734693877,lost,38.0,-1.0
051233db287b02fd3e7574955879ece2,4,rush_yards,Isiah Pacheco,over,59.5,390.0,0.3385,0.1344183673469388,lost,35.0,-1.0
051233db287b02fd3e7574955879ece2,4,rush_yards,Justice Hill,over,19.5,380.0,0.4,0.19166666666666668,won,76.0,3.8
051233db287b02fd3e7574955879ece2,4,receptions,Isaiah Likely,over,3.5,379.0,0.311,0.10223173277661796,void,,0.0
051233db287b02fd3e7574955879ece2,4,sacks,Drue Tranquill,over,0.25,375.0,0.6415,0.4309736842105263,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,pass_yards,Patrick Mahomes,over,299.5,374.0,0.33375,0.12277953586497889,lost,270.0,-1.0
051233db287b02fd3e7574955879ece2,4,pass_yards,Patrick Mahomes,over,310.5,360.0,0.28475,0.06735869565217392,lost,270.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Mark Andrews,over,59.5,350.0,0.33925,0.11702777777777779,lost,30.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Travis Kelce,over,80.5,350.0,0.28825,0.0660277777777778,lost,48.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Noah Gray,over,29.5,350.0,0.285,0.06277777777777777,lost,1.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Isiah Pacheco,over,19.5,350.0,0.37375,0.15152777777777782,lost,13.0,-1.0
051233db287b02fd3e7574955879ece2,4,receptions,Kareem Hunt,over,2.5,350.0,0.30725,0.08502777777777781,lost,1.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Isaiah Likely,over,39.5,330.0,0.335,0.1024418604651163,void,,0.0
051233db287b02fd3e7574955879ece2,4,rush_attempts,Derrick Henry,over,21.5,327.0,0.30375,0.06955796252927401,lost,8.0,-1.0
051233db287b02fd3e7574955879ece2,4,pass_tds,Patrick Mahomes,over,2.5,320.0,0.326,0.08790476190476193,won,4.0,3.2
051233db287b02fd3e7574955879ece2,4,receptions,Mark Andrews,over,4.5,311.0,0.43025,0.18694099756691,won,7.0,3.11
051233db287b02fd3e7574955879ece2,4,reception_longest,JuJu Smith-Schuster,over,19.5,310.0,0.387,0.14309756097560977,lost,12.0,-1.0
051233db287b02fd3e7574955879ece2,4,pass_tds,Lamar Jackson,over,2.5,310.0,0.391,0.14709756097560978,lost,1.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Derrick Henry,over,14.5,304.0,0.524,0.2764752475247525,won,16.0,3.04
051233db287b02fd3e7574955879ece2,4,pass_yards,Patrick Mahomes,over,289.5,297.0,0.382,0.13011083123425693,lost,270.0,-1.0
051233db287b02fd3e7574955879ece2,4,pass_yards,Patrick Mahomes,over,300.5,290.0,0.32925,0.0728397435897436,lost,270.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,DeAndre Hopkins,over,45.5,290.0,0.49625,0.23983974358974364,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,receptions,Marquise Brown,over,5.5,283.0,0.38175,0.12065339425587462,lost,3.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_longest,Isaiah Likely,over,19.5,270.0,0.353,0.0827297297297297,void,,0.0
051233db287b02fd3e7574955879ece2,4,sacks,Charles Omenihu,over,0.25,265.0,0.5935,0.319527397260274,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,receptions,Isiah Pacheco,over,2.5,260.0,0.43425,0.15647222222222223,lost,2.0,-1.0
051233db287b02fd3e7574955879ece2,4,rush_attempts,Kareem Hunt,over,9.5,260.0,0.48975,0.21197222222222223,won,13.0,2.6
051233db287b02fd3e7574955879ece2,4,receptions,Derrick Henry,over,1.5,257.0,0.588,0.3078879551820728,won,2.0,2.57
051233db287b02fd3e7574955879ece2,4,rush_yards,Isiah Pacheco,over,49.5,255.0,0.464,0.1823098591549296,lost,35.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Travis Kelce,over,59.5,254.0,0.498,0.2155141242937853,lost,48.0,-1.0
051233db287b02fd3e7574955879ece2,4,anytime_td,Mark Andrews,over,0.5,250.0,0.42675,0.14103571428571432,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Marquise Brown,over,59.5,250.0,0.361,0.07528571428571429,lost,38.0,-1.0
051233db287b02fd3e7574955879ece2,4,rush_attempts,Isiah Pacheco,over,11.5,242.0,0.473,0.18060233918128654,lost,7.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Travis Kelce,over,70.5,240.0,0.37525,0.08113235294117643,lost,48.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,JuJu Smith-Schuster,over,29.5,240.0,0.51075,0.2166323529411765,won,36.0,2.4
051233db287b02fd3e7574955879ece2,4,reception_yards,DeAndre Hopkins,over,29.5,240.0,0.6835,0.38938235294117646,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Justice Hill,over,24.5,240.0,0.36725,0.07313235294117648,won,41.0,2.4
051233db287b02fd3e7574955879ece2,4,pass_yards,Patrick Mahomes,over,290.5,240.0,0.37675,0.08263235294117643,lost,270.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_longest,DeAndre Hopkins,over,19.5,230.0,0.51625,0.21321969696969695,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,pass_yards,Patrick Mahomes,over,279.5,230.0,0.4305,0.12746969696969696,lost,270.0,-1.0
051233db287b02fd3e7574955879ece2,4,sacks,Travis Jones,over,0.5,225.0,0.586,0.27830769230769226,void,,0.0
051233db287b02fd3e7574955879ece2,4,rush_yards,Kareem Hunt,over,39.5,225.0,0.39275,0.08505769230769228,lost,34.0,-1.0
051233db287b02fd3e7574955879ece2,4,rush_yards,Justice Hill,over,14.5,223.0,0.51725,0.20765247678018572,won,76.0,2.23
051233db287b02fd3e7574955879ece2,4,reception_yards,Mark Andrews,over,49.5,211.0,0.44975,0.12820659163987136,lost,30.0,-1.0
051233db287b02fd3e7574955879ece2,4,receptions,Travis Kelce,over,5.5,210.0,0.55625,0.2336693548387097,lost,5.0,-1.0
051233db287b02fd3e7574955879ece2,4,rush_attempts,Isiah Pacheco,over,12.5,210.0,0.3985,0.07591935483870971,lost,7.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Mark Andrews,over,53.5,195.0,0.40275,0.06376694915254238,lost,30.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,DeAndre Hopkins,over,35.5,195.0,0.6115,0.27251694915254243,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,pass_yards,Patrick Mahomes,over,274.5,194.0,0.45625,0.11611394557823129,lost,270.0,-1.0
051233db287b02fd3e7574955879ece2,4,anytime_td,Xavier Worthy,over,0.5,190.0,0.4135,0.0686724137931034,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,pass_yards,Patrick Mahomes,over,280.5,190.0,0.42575,0.08092241379310344,lost,270.0,-1.0
051233db287b02fd3e7574955879ece2,4,pass_yards,Patrick Mahomes,over,269.5,183.0,0.48075,0.12739310954063604,won,270.0,1.83
051233db287b02fd3e7574955879ece2,4,reception_yards,Isiah Pacheco,over,14.5,183.0,0.50125,0.147893109540636,lost,13.0,-1.0
051233db287b02fd3e7574955879ece2,4,sacks,Chris Jones,over,0.5,180.0,0.7415,0.3843571428571429,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Isaiah Likely,over,29.5,176.0,0.45,0.08768115942028987,void,,0.0
051233db287b02fd3e7574955879ece2,4,reception_yards,DeAndre Hopkins,over,24.5,176.0,0.73375,0.37143115942028987,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,JuJu Smith-Schuster,over,24.5,174.0,0.57975,0.21478649635036495,won,36.0,1.74
051233db287b02fd3e7574955879ece2,4,receptions,JuJu Smith-Schuster,over,2.5,172.0,0.577,0.20935294117647052,won,4.0,1.72
051233db287b02fd3e7574955879ece2,4,reception_yards,Derrick Henry,over,9.5,172.0,0.649,0.2813529411764706,won,16.0,1.72
051233db287b02fd3e7574955879ece2,4,reception_yards,Travis Kelce,over,60.5,171.0,0.4855,0.11649630996309962,lost,48.0,-1.0
051233db287b02fd3e7574955879ece2,4,receptions,Xavier Worthy,under,3.5,165.0,0.43875,0.06139150943396221,lost,5.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,JuJu Smith-Schuster,over,34.5,164.0,0.45375,0.0749621212121212,won,36.0,1.64
051233db287b02fd3e7574955879ece2,4,reception_yards,Noah Gray,over,19.5,163.0,0.4565,0.07627186311787076,lost,1.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Justice Hill,over,19.5,158.0,0.4805,0.09290310077519376,won,41.0,1.58
051233db287b02fd3e7574955879ece2,4,reception_yards,Travis Kelce,over,49.5,156.0,0.60675,0.216125,lost,48.0,-1.0
051233db287b02fd3e7574955879ece2,4,pass_interceptions,Lamar Jackson,over,0.5,155.0,0.67825,0.286093137254902,won,1.0,1.55
051233db287b02fd3e7574955879ece2,4,pass_yards,Patrick Mahomes,over,270.5,154.0,0.47625,0.08254921259842518,lost,270.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Marquise Brown,over,49.5,152.0,0.47025,0.0734246031746032,lost,38.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_longest,Travis Kelce,over,19.5,150.0,0.53325,0.13324999999999998,lost,15.0,-1.0
051233db287b02fd3e7574955879ece2,4,receptions,Mark Andrews,over,3.5,150.0,0.61925,0.21924999999999994,won,7.0,1.5
051233db287b02fd3e7574955879ece2,4,receptions,Isaiah Likely,over,2.5,150.0,0.501,0.10099999999999998,void,,0.0
051233db287b02fd3e7574955879ece2,4,pass_yards,Patrick Mahomes,over,259.5,147.0,0.53425,0.1293917004048583,won,270.0,1.47
051233db287b02fd3e7574955879ece2,4,reception_longest,JuJu Smith-Schuster,over,14.5,145.0,0.54125,0.13308673469387755,lost,12.0,-1.0
051233db287b02fd3e7574955879ece2,4,receptions,Marquise Brown,over,4.5,141.0,0.53725,0.1223122406639004,lost,3.0,-1.0
051233db287b02fd3e7574955879ece2,4,rush_attempts,Isiah Pacheco,over,10.5,138.0,0.547,0.12683193277310928,lost,7.0,-1.0
051233db287b02fd3e7574955879ece2,4,rush_attempts,Isiah Pacheco,over,9.5,138.0,0.6235,0.2033319327731093,lost,7.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Derrick Henry,over,10.5,135.0,0.6255,0.19996808510638292,won,16.0,1.35
051233db287b02fd3e7574955879ece2,4,rush_yards,Isiah Pacheco,over,39.5,133.0,0.60225,0.17306545064377676,lost,35.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Mark Andrews,over,43.5,132.0,0.52775,0.09671551724137939,lost,30.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,DeAndre Hopkins,over,25.5,131.0,0.72375,0.2908495670995671,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Mark Andrews,over,39.5,129.0,0.57075,0.13406877729257638,lost,30.0,-1.0
051233db287b02fd3e7574955879ece2,4,rush_yards,Isiah Pacheco,over,44.5,129.0,0.52925,0.0925687772925764,lost,35.0,-1.0
051233db287b02fd3e7574955879ece2,4,receptions,DeAndre Hopkins,over,1.5,125.0,0.87325,0.42880555555555555,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Isaiah Likely,over,24.5,124.0,0.522,0.07557142857142857,void,,0.0
051233db287b02fd3e7574955879ece2,4,reception_yards,DeAndre Hopkins,over,19.5,124.0,0.78725,0.34082142857142855,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,pass_yards,Patrick Mahomes,over,260.5,124.0,0.527,0.08057142857142857,won,270.0,1.24
051233db287b02fd3e7574955879ece2,4,reception_yards,Travis Kelce,over,50.5,121.0,0.595,0.14251131221719454,lost,48.0,-1.0
051233db287b02fd3e7574955879ece2,4,tackles_assists,Jaylen Watson,under,4.5,120.0,0.641,0.18645454545454548,won,1.0,1.2
051233db287b02fd3e7574955879ece2,4,sacks,Chris Jones,over,0.25,119.0,0.7415,0.28487899543379,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,rush_yards,Kareem Hunt,over,29.5,118.0,0.55025,0.09153440366972476,won,34.0,1.18
051233db287b02fd3e7574955879ece2,4,rush_yards,Justice Hill,over,9.5,118.0,0.645,0.18628440366972476,won,76.0,1.18
051233db287b02fd3e7574955879ece2,4,receptions,Kareem Hunt,over,1.5,117.0,0.579,0.11817050691244235,lost,1.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,JuJu Smith-Schuster,over,19.5,116.0,0.645,0.18203703703703705,won,36.0,1.16
051233db287b02fd3e7574955879ece2,4,receptions,Travis Kelce,over,4.5,115.0,0.711,0.24588372093023253,won,5.0,1.15
051233db287b02fd3e7574955879ece2,4,reception_longest,DeAndre Hopkins,over,14.5,115.0,0.6805,0.21538372093023256,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,pass_yards,Patrick Mahomes,over,249.5,114.0,0.58275,0.11546028037383177,won,270.0,1.14
051233db287b02fd3e7574955879ece2,4,rush_attempts,Kareem Hunt,over,8.5,105.0,0.56825,0.08044512195121956,won,13.0,1.05
051233db287b02fd3e7574955879ece2,4,reception_yards,Justice Hill,over,15.5,105.0,0.57375,0.0859451219512195,won,41.0,1.05
051233db287b02fd3e7574955879ece2,4,reception_yards,DeAndre Hopkins,over,17.5,105.0,0.80875,0.3209451219512195,lost,0.0,-1.0
051233db287b02fd3e7574955879ece2,4,rush_longest,Kareem Hunt,over,9.5,105.0,0.549,0.06119512195121957,lost,7.0,-1.0
051233db287b02fd3e7574955879ece2,4,rush_longest,Patrick Mahomes,under,11.5,104.0,0.6154999999999999,0.1253039215686274,won,4.0,1.04
051233db287b02fd3e7574955879ece2,4,tackles_assists,Malaki Starks,over,6.5,103.0,0.55525,0.06263916256157637,lost,2.0,-1.0
051233db287b02fd3e7574955879ece2,4,reception_yards,Isiah Pacheco,over,9.5,102.0,0.63975,0.144700495049505,won,13.0,1.02
051233db287b02fd3e7574955879ece2,4,pass_yards,Patrick Mahomes,over,250.5,101.0,0.58,0.08248756218905468,won,270.0,1.01
